k,omega
0.0,0.0
0.01578689775673263,0.006444951711702966
0.03157379551346526,0.012889769565726782
0.04736069327019789,0.01933431969233963
0.06314759102693052,0.0257784681977069
0.07893448878366315,0.032222081151770374
0.09472138654039577,0.03866502457617932
0.1105082842971284,0.04510716443205939
0.12629518205386103,0.05154836660782454
0.14208207981059368,0.05798849690684988
0.1578689775673263,0.06442742103508689
0.1736558753240589,0.07086500458857412
0.18944277308079155,0.07730111304083963
0.2052296708375242,0.0837356117301661
0.2210165685942568,0.09016836584675272
0.23680346635098942,0.09659924041968229
0.25259036410772207,0.1030281003037648
0.2683772618644547,0.10945481016617493
0.28416415962118735,0.11587923447292352
0.29995105737791994,0.12230123747510194
0.3157379551346526,0.12872068319491867
0.3315248528913852,0.13513743541150294
0.3473117506481178,0.1415513576464492
0.36309864840485045,0.14796231314910835
0.3788855461615831,0.15437016488158664
0.39467244391831574,0.16077477550345448
0.4104593416750484,0.16717600735614108
0.42624623943178097,0.17357372244699
0.4420331371885136,0.17996778243297734
0.45782003494524626,0.18635804860405197
0.47360693270197884,0.19274438186609488
0.4893938304587115,0.19912664272347305
0.5051807282154441,0.20550469126116444
0.5209676259721767,0.21187838712643997
0.5367545237289094,0.21824758951007572
0.552541421485642,0.22461215712707663
0.5683283192423747,0.23097194819688582
0.5841152169991073,0.23732682042306175
0.5999021147558399,0.2436766309723885
0.6156890125125726,0.25002123645340485
0.6314759102693052,0.25636049289432056
0.6472628080260378,0.2626942557202895
0.6630497057827704,0.2690223797300205
0.678836603539503,0.2753447190716842
0.6946235012962356,0.2816611272180996
0.7104103990529683,0.2879714569411541
0.7261972968097009,0.2942755602854366
0.7419841945664336,0.30057328854104104
0.7577710923231662,0.30686449221550754
0.7735579900798988,0.3131490210048674
0.7893448878366315,0.31942672376374665
0.8051317855933641,0.3256974484744931
0.8209186833500968,0.33196104221528455
0.8367055811068294,0.3382173511271723
0.8524924788635619,0.34446622038001606
0.8682793766202946,0.3507074941372636
0.8840662743770272,0.35694101551952506
0.8998531721337598,0.3631666265668889
0.9156400698904925,0.3693841681999295
0.9314269676472251,0.3755934801793464
0.9472138654039577,0.38179440106417967
0.9630007631606904,0.38798676816854033
0.978787660917423,0.3941704175167874
0.9945745586741557,0.40034518379709366
1.0103614564308883,0.406510900313322
1.0261483541876208,0.41266739893514515
1.0419352519443534,0.41881451004633125
1.0577221497010862,0.42495206249111594
1.0735090474578188,0.43107988351857734
1.0892959452145514,0.4371977987249286
1.105082842971284,0.4433056319936387
1.1208697407280166,0.44940320543328177
1.1366566384847494,0.4554903393130207
1.152443536241482,0.4615668519956205
1.1682304339982146,0.46763255986788094
1.1840173317549472,0.4736872772683761
1.1998042295116798,0.47973081641238413
1.2155911272684123,0.4857629873138775
1.2313780250251452,0.4917835977044517
1.2471649227818777,0.49779245294904734
1.2629518205386103,0.5037893559583307
1.278738718295343,0.5097741070975794
1.2945256160520755,0.5157465040919169
1.3103125138088083,0.5217063419277351
1.326099411565541,0.5276534127501307
1.3418863093222735,0.5335875057561782
1.357673207079006,0.5395084070838512
1.3734601048357387,0.545415899696395
1.3892470025924712,0.5513097632619449
1.405033900349204,0.5571897740281765
1.4208207981059366,0.5630557046917578
1.4366076958626692,0.568907324262376
1.4523945936194018,0.5747443979210797
1.4681814913761344,0.5805666868726896
1.4839683891328672,0.5863739481920005
1.4997552868895998,0.592165934663492
1.5155421846463324,0.5979423946142551
1.531329082403065,0.6037030717398217
1.5471159801597976,0.6094477049225755
1.5629028779165304,0.6151760280424038
1.578689775673263,0.62088776977924
1.5944766734299956,0.626582653407123
1.6102635711867281,0.6322603965793933
1.6260504689434607,0.6379207111046175
1.6418373667001935,0.6435633027128278
1.6576242644569261,0.6491878708116327
1.6734111622136587,0.6547941082317483
1.6891980599703913,0.6603817009614735
1.7049849577271239,0.6659503278696134
1.7207718554838565,0.6714996604163408
1.7365587532405893,0.6770293623514627
1.7523456509973219,0.6825390893995344
1.7681325487540545,0.6880284889312557
1.783919446510787,0.6934971996205482
1.7997063442675196,0.6989448510867071
1.8154932420242524,0.704371063520992
1.831280139780985,0.7097754472970059
1.8470670375377176,0.7151576025641947
1.8628539352944502,0.7205171188237764
1.8786408330511828,0.7258535744864036
1.8944277308079154,0.7311665364108377
1.9102146285646482,0.7364555594229072
1.9260015263213808,0.7417201858140147
1.9417884240781134,0.746959944818443
1.957575321834846,0.7521743520687193
1.9733622195915785,0.7573629090282833
1.9891491173483113,0.7625251024007287
2.0049360151050437,0.7676604035148842
2.0207229128617765,0.7727682676850315
2.0365098106185093,0.7778481335455789
2.0522967083752417,0.7828994223595476
2.0680836061319745,0.7879215373002784
2.083870503888707,0.7929138627058201
2.0996574016454397,0.7978757633055433
2.1154442994021725,0.8028065834186016
2.131231197158905,0.8077056461239847
2.1470180949156377,0.8125722524020217
2.16280499267237,0.8174056802473514
2.178591890429103,0.8222051837535541
2.1943787881858356,0.8269699921698405
2.210165685942568,0.8316993089304329
2.225952583699301,0.83639231065755
2.241739481456033,0.8410481461392164
2.257526379212766,0.8456659352834748
2.273313276969499,0.8502447680509891
2.289100174726231,0.8547837033684798
2.304887072482964,0.8592817680259508
2.3206739702396963,0.8637379555612483
2.336460867996429,0.8681512251361365
2.3522477657531615,0.8725205004087924
2.3680346635098943,0.8768446684084296
2.383821561266627,0.881122578418627
2.3996084590233595,0.8853530408769155
2.4153953567800923,0.8895348262992303
2.4311822545368247,0.8936666642389803
2.4469691522935575,0.8977472422917377
2.4627560500502903,0.9017752051578792
2.4785429478070227,0.9057491537769436
2.4943298455637555,0.9096676445489758
2.510116743320488,0.9135291886597254
2.5259036410772207,0.917332251528217
2.5416905388339535,0.9210752523969126
2.557477436590686,0.924756564086422
2.5732643343474186,0.9283745129384422
2.589051232104151,0.9319273789723039
2.604838129860884,0.9354133962821244
2.6206250276176166,0.9388307537030582
2.636411925374349,0.9421775957764492
2.652198823131082,0.9454520240447509
2.667985720887814,0.9486520987078199
2.683772618644547,0.9517758406725219
2.69955951640128,0.9548212340274171
2.715346414158012,0.9577862289735427
2.731133311914745,0.9606687452408461
2.7469202096714773,0.9634666760175835
2.76270710742821,0.9661778924168497
2.7784940051849425,0.9688002485002772
2.7942809029416753,0.9713315868737595
2.810067800698408,0.9737697448637225
2.8258546984551405,0.9761125612750156
2.8416415962118733,0.9783578837228479
2.8574284939686057,0.9805035765214547
2.8732153917253385,0.982547529101398
2.8890022894820713,0.984487664915735
2.9047891872388036,0.986321950782927
2.9205760849955364,0.9880484066015656
2.936362982752269,0.989665115359079
2.9521498805090016,0.9911702333439291
2.9679367782657344,0.9925620004588294
2.983723676022467,0.993838750521659
2.9995105737791996,0.9949989214315005
3.015297471535932,0.9960410650700354
3.031084369292665,0.9969638568038515
3.0468712670493976,0.9977661044514172
3.06265816480613,0.9984467565798882
3.0784450625628628,0.9990049100017098
3.094231960319595,0.999439816349277
3.110018858076328,0.9997508876176391
3.1258057558330608,0.9999377005801716
3.141592653589793,1.0
